ID,Section,Screen,Segment,Copy Type,Content,Status,Notes,Figma Link,Key,Variables,Condition,File,Line,Storage
715,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,body,"""Your household looks different than it did 12 months ago. Let me show you what your plan looks like next to it.""",draft,,,brief.patel.talking[1].body,,,src/data/briefingContent.ts,,data-file
716,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,label,Name the education number,draft,,,brief.patel.talking[2].heading,,,src/data/briefingContent.ts,,data-file
717,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,body,"""For two kids at private + state-flagship blend, you're looking at roughly $360K total. You're at $18K. Here's the monthly that closes the gap.""",draft,,,brief.patel.talking[2].body,,,src/data/briefingContent.ts,,data-file
718,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,label,End with the joint check-in,draft,,,brief.patel.talking[3].heading,,,src/data/briefingContent.ts,,data-file
719,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,body,"""I'd love to do a 30-minute household look with you and Arjun in the next month — no pitch, just a picture.""",draft,,,brief.patel.talking[3].body,,,src/data/briefingContent.ts,,data-file
720,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,body,Don't over-index on permanent life today — she's cash-constrained with the new baby.,draft,,,brief.patel.landmines[0],,,src/data/briefingContent.ts,,data-file
721,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,body,Arjun has been the slower yes historically. Don't pressure for a joint call today.,draft,,,brief.patel.landmines[1],,,src/data/briefingContent.ts,,data-file
722,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,body,"Her 529 question last year felt like a sales push. Lead with the gap, not the product.",draft,,,brief.patel.landmines[2],,,src/data/briefingContent.ts,,data-file
723,Pre-Meeting Brief,Leela Patel — Annual Review,hl-accelerating,body,Submit the term right-size application today. Open the second 529 enrollment in-meeting. The Arjun conversation is meeting 2 — don't push.,draft,,,brief.patel.decisionToClose,,,src/data/briefingContent.ts,,data-file
724,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,headline,Paul Reyes — Fact-finding (virtual),draft,,,brief.reyes.title,,,src/data/briefingContent.ts,,data-file
725,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,Paul is a warm referral from M. Rosenthal. The way to land this is not to close. Listen. Ask about Lily and the kids. Find the goal he hasn't told anyone yet.,draft,,,brief.reyes.bottomLine,,,src/data/briefingContent.ts,,data-file
726,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,headline,No life coverage — primary earner with two young kids,draft,,,brief.reyes.needs.no-life.title,,,src/data/briefingContent.ts,,data-file
727,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,Term-20 modeled at $1.2M lines up with his profile. Don't pitch it today — let him tell you what he wants to protect.,draft,,,brief.reyes.needs.no-life.body,,,src/data/briefingContent.ts,,data-file
728,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,tag,Listen for,draft,,,brief.reyes.needs.no-life.badge,,,src/data/briefingContent.ts,,data-file
729,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,headline,No DI — freelance income · cannot afford a six-month gap,draft,,,brief.reyes.needs.no-di.title,,,src/data/briefingContent.ts,,data-file
730,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,"For a freelancer, DI is more existential than life. Lead with the question.",draft,,,brief.reyes.needs.no-di.body,,,src/data/briefingContent.ts,,data-file
731,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,tag,Opportunity,draft,,,brief.reyes.needs.no-di.badge,,,src/data/briefingContent.ts,,data-file
732,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,headline,Solo 401(k) is self-managed — likely under-optimized,draft,,,brief.reyes.needs.roth.title,,,src/data/briefingContent.ts,,data-file
733,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,Mention it lightly. It's the door to meeting 2 if today goes well.,draft,,,brief.reyes.needs.roth.body,,,src/data/briefingContent.ts,,data-file
734,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,tag,Discuss later,draft,,,brief.reyes.needs.roth.badge,,,src/data/briefingContent.ts,,data-file
735,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,label,Open with M. Rosenthal,draft,,,brief.reyes.talking[0].heading,,,src/data/briefingContent.ts,,data-file
736,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,"""Maria spoke really highly of you — she said your work on her studio rebrand was a turning point.""",draft,,,brief.reyes.talking[0].body,,,src/data/briefingContent.ts,,data-file
737,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,label,Three goals questions,draft,,,brief.reyes.talking[1].heading,,,src/data/briefingContent.ts,,data-file
738,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,"""What's the next big thing for you and Lily?"" / ""What scares you when you think 10 years out?"" / ""If you couldn't work for six months, what happens?"" Don't fill the pause after #3.",draft,,,brief.reyes.talking[1].body,,,src/data/briefingContent.ts,,data-file
739,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,label,Show that you heard him,draft,,,brief.reyes.talking[2].heading,,,src/data/briefingContent.ts,,data-file
740,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,"""Here's what I think I heard — tell me where I got it wrong."" Mirror back his words. This is what wins meeting 2.",draft,,,brief.reyes.talking[2].body,,,src/data/briefingContent.ts,,data-file
741,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,label,Coach drill — retirement-income objection,draft,,,brief.reyes.talking[3].heading,,,src/data/briefingContent.ts,,data-file
742,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,"5 min before the call, run the drill the Coach queued. If he asks ""why not just buy term online?"" — you'll have it ready.",draft,,,brief.reyes.talking[3].body,,,src/data/briefingContent.ts,,data-file
743,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,Don't pitch product today. Your win is a second meeting and a fact-finder completed.,draft,,,brief.reyes.landmines[0],,,src/data/briefingContent.ts,,data-file
744,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,Maria has told him he can ask hard questions — don't get defensive.,draft,,,brief.reyes.landmines[1],,,src/data/briefingContent.ts,,data-file
745,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,"He has financial trauma from a parent who lost coverage. Be careful around ""what if you couldn't work.""",draft,,,brief.reyes.landmines[2],,,src/data/briefingContent.ts,,data-file
746,Pre-Meeting Brief,Paul Reyes — Fact-finding (virtual),cs-building,body,Get a second meeting on the calendar before the call ends. Complete the fact-finder in real time. Don't close anything — meeting 2 is the win.,draft,,,brief.reyes.decisionToClose,,,src/data/briefingContent.ts,,data-file
747,Discovery,Nyla Introduction,,headline,"Hi, Sarah. I'm Nyla. Let's build a plan for your practice, your way.",draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=816-25664,discovery.intro.headline,advisorName,,src/scenes/OnboardingFlow.tsx,,inline
748,Discovery,Nyla Introduction,,body,"Every agent is different, and I want to hear what makes your style your own. As we go through this, keep in mind: the plan is always changeable. Let's get to know you.",draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=816-25664,discovery.intro.body,,,src/scenes/OnboardingFlow.tsx,,inline
749,Discovery,Plan Reveal,,loading,"Great, sounds like",draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=922-3415,discovery.plan-reveal.prefix,,,src/scenes/OnboardingFlow.tsx,,inline
750,Discovery,Plan Reveal,,headline,ALL ABOUT YOU,draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=922-3415,discovery.plan-reveal.headline,,,src/scenes/OnboardingFlow.tsx,,inline
751,Discovery,Nyla Introduction,,label,1.A Hello,draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=918-2943,discovery.sections.1a.label,,,src/scenes/OnboardingFlow.tsx,,inline
752,Discovery,Advisor History,,label,1.B History,draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=918-2941,discovery.sections.1b.label,,,src/scenes/OnboardingFlow.tsx,,inline
753,Discovery,Goals Discovery,,label,1.C Goals,draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=918-2942,discovery.sections.1c.label,,,src/scenes/OnboardingFlow.tsx,,inline
754,Discovery,Practice Setup,,label,1D Practice,draft,Net-new — not yet implemented in codebase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=918-2945,discovery.sections.1d.label,,,src/scenes/OnboardingFlow.tsx,,inline
755,Discovery,Nyla Introduction,,greeting,"Welcome, {advisorName}",draft,Used in DiscoveryTransition intro phase,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=1003-18096,discovery.transition.greeting,advisorName,,src/ui/DiscoveryTransition.tsx,,inline
756,Discovery,Nyla Introduction,,headline,"Hi, {advisorName}. I'm Nyla. Let's build a plan for your practice, your way.",draft,Used in DiscoveryTransition reveal/settled phases — update from Figma which shows Sarah hardcoded,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=918-2665,discovery.transition.headline,advisorName,,src/ui/DiscoveryTransition.tsx,,inline
757,Practice,Client Activities,,heading,Which client activities do you typically prioritize?,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=940-3805,practice.activities.heading,,,src/scenes/DiscoveryFlow.tsx,,inline
758,Practice,Client Activities,,body,This is how I'll determine what's most important to show you.,draft,,,practice.activities.body,,,src/scenes/DiscoveryFlow.tsx,,inline
759,Practice,Client Activities,,label,Clients ready for a holistic conversation,draft,,,practice.activities.options[0],,,src/scenes/DiscoveryFlow.tsx,,inline
760,Practice,Client Activities,,label,Life events worth reaching out about,draft,,,practice.activities.options[1],,,src/scenes/DiscoveryFlow.tsx,,inline
761,Practice,Client Activities,,label,Pipeline items that need my attention,draft,,,practice.activities.options[2],,,src/scenes/DiscoveryFlow.tsx,,inline
762,Practice,Client Activities,,label,Referral opportunities in my book,draft,,,practice.activities.options[3],,,src/scenes/DiscoveryFlow.tsx,,inline
763,Practice,Client Activities,,label,My production pace vs. goal,draft,,,practice.activities.options[4],,,src/scenes/DiscoveryFlow.tsx,,inline
764,Practice,Client Connections,,heading,How do you currently stay connected with clients and prospects between meetings?,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=816-24998,practice.connections.heading,,,src/scenes/DiscoveryFlow.tsx,,inline
765,Practice,Client Connections,,body,Select up to three methods you use the most today.,draft,,,practice.connections.body,,,src/scenes/DiscoveryFlow.tsx,,inline
766,Practice,Client Connections,,label,Personal emails,draft,,,practice.connections.options[0],,,src/scenes/DiscoveryFlow.tsx,,inline
767,Practice,Client Connections,,label,LinkedIn and social media,draft,,,practice.connections.options[1],,,src/scenes/DiscoveryFlow.tsx,,inline
768,Practice,Client Connections,,label,Referral requests & COI relationships,draft,,,practice.connections.options[2],,,src/scenes/DiscoveryFlow.tsx,,inline
769,Practice,Client Connections,,label,Events and community involvement,draft,,,practice.connections.options[3],,,src/scenes/DiscoveryFlow.tsx,,inline
770,Practice,Client Connections,,label,Sharing content and market insights,draft,,,practice.connections.options[4],,,src/scenes/DiscoveryFlow.tsx,,inline
771,Practice,Client Connections,,label,I want to do more but lack a system,draft,,,practice.connections.options[5],,,src/scenes/DiscoveryFlow.tsx,,inline
772,Practice,Client Conversations,,heading,Which client conversations do you want more support with?,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=940-4244,practice.conversations.heading,,,src/scenes/DiscoveryFlow.tsx,,inline
773,Practice,Client Conversations,,body,Select up to three.,draft,,,practice.conversations.body,,,src/scenes/DiscoveryFlow.tsx,,inline
774,Practice,Client Conversations,,label,Protection & life insurance,draft,,,practice.conversations.options[0],,,src/scenes/DiscoveryFlow.tsx,,inline
775,Practice,Client Conversations,,label,Retirement income,draft,,,practice.conversations.options[1],,,src/scenes/DiscoveryFlow.tsx,,inline
776,Practice,Client Conversations,,label,Investment planning,draft,,,practice.conversations.options[2],,,src/scenes/DiscoveryFlow.tsx,,inline
777,Practice,Client Conversations,,label,Estate and legacy,draft,,,practice.conversations.options[3],,,src/scenes/DiscoveryFlow.tsx,,inline
778,Practice,Client Conversations,,label,Business owner solutions,draft,,,practice.conversations.options[4],,,src/scenes/DiscoveryFlow.tsx,,inline
779,Practice,Client Conversations,,label,LTC & benefits,draft,,,practice.conversations.options[5],,,src/scenes/DiscoveryFlow.tsx,,inline
780,Practice,Time Drains,,heading,What are the top things that take time away from your highest priorities?,draft,,https://www.figma.com/design/VCjqlGu9kQVy2i5nqDxKqa/Exploration-pt-II?node-id=940-4441,practice.time-drains.heading,,,src/scenes/DiscoveryFlow.tsx,,inline
781,Practice,Time Drains,,body,Select up to three.,draft,,,practice.time-drains.body,,,src/scenes/DiscoveryFlow.tsx,,inline
